udio,musicgen,YuE,real,suno
0.3047747313976288,0.9125581979751587,0.9666429758071899,0.8898322582244873,0.9716045260429382
0.9249332547187805,0.9094018340110779,0.9424294829368591,0.134333997964859,0.9885489344596863
0.9528520107269287,0.9126144647598267,0.9498064517974854,0.9632579684257507,0.9689517617225647
0.9608398079872131,0.9410653114318848,0.9554446339607239,0.3187345862388611,0.9802827835083008
0.956012487411499,0.9341810941696167,0.962530255317688,0.45717185735702515,0.9727076888084412
0.9231074452400208,0.9044754505157471,0.9363532662391663,0.9676473140716553,0.9853537082672119
0.852222740650177,0.9116113781929016,0.9321247339248657,0.35481810569763184,0.9675236344337463
0.9563561081886292,0.9381292462348938,0.940509557723999,0.34928709268569946,0.9748192429542542
0.9591618776321411,0.9318324327468872,0.9612047672271729,0.08182066679000854,0.9849854707717896
0.7835959792137146,0.9208899140357971,0.9318153262138367,0.0785863921046257,0.9798603653907776
0.9696685075759888,0.9345105886459351,0.9577836394309998,0.05156839266419411,0.9444262385368347
0.9636992812156677,0.7180666327476501,0.9580914378166199,0.04953485354781151,0.9802927374839783
0.900293231010437,0.9534962177276611,0.9556546211242676,0.574542224407196,0.9916120767593384
0.9617472887039185,0.9632990956306458,0.9291210174560547,0.22516749799251556,0.9888321161270142
0.32984012365341187,0.9324544072151184,0.9444698095321655,0.2758128046989441,0.9811883568763733
0.8446606397628784,0.9085344076156616,0.9303240180015564,0.765128493309021,0.9884313344955444
0.9417778849601746,0.9238394498825073,0.9609159827232361,0.7485322952270508,0.9892584681510925
0.9699403643608093,0.9643537998199463,0.9289072155952454,0.05594560131430626,0.977060079574585
0.9613075256347656,0.9634605050086975,0.9423841238021851,0.06842087209224701,0.9862356781959534
0.9640998840332031,0.9370455741882324,0.959487795829773,0.044968876987695694,0.9235263466835022
,,0.9348375797271729,0.22087280452251434,
,,0.9570661187171936,0.24652187526226044,
,,0.9191187024116516,,
